title_id,newspaper_title,state,place_id,place,latitude,longitude
395,"Daily Herald (Adelaide, SA : 1910 - 1924)",SA,SA0055886,Adelaide,-34.92869,138.60102
837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",QLD,QLD46802,Mackay,-21.14472,149.18194
432,"Daily Observer (Tamworth, NSW : 1917 - 1920)",NSW,NSW78740,Tamworth,-31.0907,150.9318
860,"Daily Post (Hobart, Tas. : 1908 - 1918)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1114,Daily Telegraph and North Murchison and Pilbarra Gazette (WA : 1920 - 1947),WA,WA100043213,Murchison,-26.0725,115.9225
628,"Daily Witness (Young, NSW : 1923 - 1924)",NSW,NSW67709,Young,-34.3152,148.3012
1062,Dalby Herald and Western Queensland Advertiser (Qld. : 1866 - 1879),QLD,QLD47688,Dalby,-27.14111,151.26361
312,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)",VIC,VIC100365,Berwick,-38.0420973,145.3486427
312,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)",VIC,VIC100865,Cranbourne,-38.1066429,145.2791878
312,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)",VIC,VIC100920,Dandenong,-37.985596,145.2138893
312,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)",VIC,VIC102413,Oakleigh,-37.899295,145.096073
834,Darling Downs Gazette (Qld. : 1881 - 1922),QLD,QLD34970,Toowoomba,-27.559166,151.953613
852,Dayboro Times and Moreton Mail (Qld. : 1937 - 1940; 1945 - 1954),QLD,QLD45407,Dayboro,-27.20166779,152.8252716
551,"Daylesford Advocate, Yandoit, Glenlyon and Eganstown Chronicle (Vic. : 1914 - 1918)",VIC,VIC100938,Daylesford,-37.3482077,144.152466
551,"Daylesford Advocate, Yandoit, Glenlyon and Eganstown Chronicle (Vic. : 1914 - 1918)",VIC,VIC101085,Eganstown,-37.3625865,144.0935286
551,"Daylesford Advocate, Yandoit, Glenlyon and Eganstown Chronicle (Vic. : 1914 - 1918)",VIC,VIC101301,Glenlyon,-37.268422,144.2457115
551,"Daylesford Advocate, Yandoit, Glenlyon and Eganstown Chronicle (Vic. : 1914 - 1918)",VIC,VIC103465,Yandoit,-37.1998085,144.1047424
532,Delegate Argus (NSW : 1906 - 1943),NSW,NSW83184,Delegate,-37.0485,148.9346
450,Delegate Argus and Border Post (NSW : 1895 - 1906),NSW,NSW83184,Delegate,-37.0485,148.9346
1076,"Deloraine - Westbury Advocate (Ulverstone, Tas. : 1893 - 1894)",TAS,TAS00268,Deloraine,-41.52000046,146.6499939
1076,"Deloraine - Westbury Advocate (Ulverstone, Tas. : 1893 - 1894)",TAS,TAS01290,Ulverstone,-41.15000153,146.1600037
1076,"Deloraine - Westbury Advocate (Ulverstone, Tas. : 1893 - 1894)",TAS,TAS01303,Westbury,-41.52000046,146.8300018
159,Deloraine and Westbury Advertiser (Tas. : 1910 - 1912),TAS,TAS00268,Deloraine,-41.52000046,146.6499939
159,Deloraine and Westbury Advertiser (Tas. : 1910 - 1912),TAS,TAS01303,Westbury,-41.52000046,146.8300018
440,"Democrat (Lithgow, NSW : 1915 - 1916)",NSW,NSW79207,Lithgow,-33.4818,150.1512
862,"Devon Herald (Latrobe, Tas. : 1877 - 1889)",TAS,TAS01076,Latrobe,-41.22999954,146.4100037
787,Dimboola Banner and Wimmera and Mallee Advertiser (Vic. : 1914 - 1918),VIC,VIC100976,Dimboola,-36.3861852,142.0486235
507,"Direct Action (Sydney, NSW : 1914 - 1930)",NSW,NSW79218,Sydney,-33.8732,151.2096
552,Donald Times (Vic. : 1915 - 1918),VIC,VIC100990,Donald,-36.3156561,142.9526414
553,Dookie and Katamatite Recorder (Vic. : 1902 - 1920),VIC,VIC100997,Dookie,-36.3325747,145.7061239
553,Dookie and Katamatite Recorder (Vic. : 1902 - 1920),VIC,VIC101616,Katamatite,-36.068506,145.6967285
1183,Dubbo Dispatch and Wellington Independent (NSW : 1887 - 1932),NSW,NSW71310,Dubbo,-32.2485,148.6012
1183,Dubbo Dispatch and Wellington Independent (NSW : 1887 - 1932),NSW,NSW63960,Wellington,-32.5485,148.9346
643,Dungog Chronicle : Durham and Gloucester Advertiser (NSW : 1894 - 1954),NSW,NSW82047,Dungog,-32.4049,151.7529
643,Dungog Chronicle : Durham and Gloucester Advertiser (NSW : 1894 - 1954),NSW,NSW20774,Gloucester,-31.9985,151.9679
554,Dunmunkle Standard (Vic. : 1914 - 1918),VIC,VIC102245,Murtoa,-36.5964106,142.48167
758,Dunolly and Betbetshire Express and County of Gladstone Advertiser (Vic. : 1915 - 1918),VIC,VIC101044,Dunolly,-36.8391552,143.7531045
1044,"Dutch Australian Weekly (Sydney, NSW : 1951 - 1993)",NSW,NSW79218,Sydney,-33.8732,151.2096
1045,"Dutch Weekly (Sydney, NSW : 1993 - 2004)",NSW,NSW79218,Sydney,-33.8732,151.2096
734,"Eastern Districts Chronicle (York, WA : 1877 - 1927)",WA,WA100176007,York,-31.8771,116.777
751,Echuca and Moama Advertiser and Farmers' Gazette (Vic. : 1914 - 1918),VIC,VIC101071,Echuca,-36.1550333,144.7617932
480,Eden Free Press and Eden District Advertiser (NSW : 1899),NSW,NSW17194,Eden,-37.0652,149.9012
201,"Elsternwick Leader and East Brighton, ... (Vic. : 1887)",VIC,VIC100496,Brighton,-37.9080308,144.994357
201,"Elsternwick Leader and East Brighton, ... (Vic. : 1887)",VIC,VIC101101,Elsternwick,-37.8868009,145.0065276
149,Eltham and Whittlesea Shires Advertiser (Vic. : 1940 - 1942),VIC,VIC101103,Eltham,-37.7152482,145.1585334
149,Eltham and Whittlesea Shires Advertiser (Vic. : 1940 - 1942),VIC,VIC103320,Whittlesea,-37.4615364,145.1312568
147,Eltham and Whittlesea Shires Advertiser and Diamond Creek Valley Advocate (Vic. : 1917 - 1922),VIC,VIC100971,Diamond Creek,-37.6661429,145.157093
147,Eltham and Whittlesea Shires Advertiser and Diamond Creek Valley Advocate (Vic. : 1917 - 1922),VIC,VIC101103,Eltham,-37.7152482,145.1585334
147,Eltham and Whittlesea Shires Advertiser and Diamond Creek Valley Advocate (Vic. : 1917 - 1922),VIC,VIC103320,Whittlesea,-37.4615364,145.1312568
67,"Empire (Sydney, NSW : 1850 - 1875)",NSW,NSW79218,Sydney,-33.8732,151.2096
116,Emu Bay Times and North West and West Coast Advocate (Tas. : 1897 - 1899),TAS,TAS39389,West Coast,-41.66999817,145.1900024
218,Euroa Advertiser (Vic. : 1884 - 1920),VIC,VIC101133,Euroa,-36.756395,145.5620532
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)",VIC,VIC100211,Avenel,-36.9636871,145.2415982
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)",VIC,VIC101133,Euroa,-36.756395,145.5620532
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)",VIC,VIC101887,Longwood,-36.80718,145.3929141
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)",VIC,VIC102046,Miepoll,-36.6215671,145.481696
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)",VIC,VIC102855,Strathbogie,-36.8811638,145.7664829
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)",VIC,VIC103166,Violet Town,-36.6112744,145.7195273
770,Euroa Gazette (Vic. : 1915 - 1918),VIC,VIC101133,Euroa,-36.756395,145.5620532
146,Evelyn Observer and Bourke East Record (Vic. : 1902 - 1917),VIC,VIC101602,Kangaroo Ground,-37.6911695,145.2338693
145,"Evelyn Observer, and South and East Bourke Record (Vic. : 1882 - 1902)",VIC,VIC101602,Kangaroo Ground,-37.6911695,145.2338693
966,"Evening Journal (Adelaide, SA : 1869 - 1912)",SA,SA0055886,Adelaide,-34.92869,138.60102
508,"Evening News (Sydney, NSW : 1869 - 1931)",NSW,NSW79218,Sydney,-33.8732,151.2096
765,"Every Week (Bairnsdale, Vic. : 1914 - 1918)",VIC,VIC100231,Bairnsdale,-37.8561757,147.5868482
381,"Examiner (Kiama, NSW : 1859 - 1862)",NSW,NSW30724,Kiama,-34.6652,150.8512
68,"Examiner (Launceston, Tas. : 1900 - 1954)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1143,"Eyre's Peninsula Tribune (Cowell, SA : 1910 - 1950)",SA,SA0016571,Cowell,-33.6835229,136.9244702
894,"Farmers' Advocate (Melbourne, Vic. : 1917 - 1924)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
69,"Federal Capital Pioneer (Canberra, ACT : 1924 - 1926)",ACT,ACT000175,Canberra,-35.29844,149.13454
555,"Federal Standard (Chiltern, Vic. : 1914 - 1918)",VIC,VIC100742,Chiltern,-36.1860905,146.6114475
1104,"Filmnews (Sydney, NSW : 1975 - 1995)",NSW,NSW79218,Sydney,-33.8732,151.2096
152,Fitzroy City Press (Vic. : 1881 - 1920),VIC,VIC101172,Fitzroy,-37.8009173,144.9791656
303,Flemington Spectator (Vic. : 1914 - 1918),VIC,VIC101179,Flemington,-37.784477,144.9291129
774,Footscray Chronicle (Vic. : 1914 - 1918),VIC,VIC101188,Footscray,-37.7983945,144.8994408
422,Forbes Times (NSW : 1912 - 1920),NSW,NSW83117,Forbes,-33.3818,148.0012
556,Foster and Toora Mirror and South Gippsland Shire Advocate (Vic. : 1914),VIC,VIC101193,Foster,-38.6758483,146.210404
556,Foster and Toora Mirror and South Gippsland Shire Advocate (Vic. : 1914),VIC,VIC103056,Toora,-38.6628734,146.3172108
557,Foster Mirror and South Gippsland Shire Advocate (Vic. : 1914 - 1918),VIC,VIC101193,Foster,-38.6758483,146.210404
236,Frankston and Somerville Standard (Vic. : 1921 - 1939),VIC,VIC101201,Frankston,-38.150878,145.1414219
236,Frankston and Somerville Standard (Vic. : 1921 - 1939),VIC,VIC102776,Somerville,-38.2300179,145.20507
233,"Frankston Standard (Frankston, Vic. : 1949)",VIC,VIC101201,Frankston,-38.150878,145.1414219
1146,Frearson's Monthly Illustrated Adelaide News (SA : 1880 - 1884),SA,SA0055886,Adelaide,-34.92869,138.60102
873,"Free Lance (Melbourne, Vic. : 1896)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1014,"Free Press and Commercial Journal (Sydney, NSW : 1841)",NSW,NSW79218,Sydney,-33.8732,151.2096
464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",NSW,NSW79218,Sydney,-33.8732,151.2096
1116,Fremantle Herald (WA : 1913 - 1915),WA,WA100171972,Fremantle,-32.056,115.7459
1196,Fremantle Mercury (WA : 1932 - 1933),WA,WA100171972,Fremantle,-32.056,115.7459
1260,"Fun or The Tasmanian Charivari (Hobart Town, Tas. : 1867)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
898,"Gadfly (Adelaide, SA : 1906 - 1909)",SA,SA0055886,Adelaide,-34.92869,138.60102
292,Geelong Advertiser (Vic. : 1840 - 1845),VIC,VIC101227,Geelong,-38.14814,144.362881
284,Geelong Advertiser (Vic. : 1847 - 1851),VIC,VIC101227,Geelong,-38.14814,144.362881
558,Geelong Advertiser (Vic. : 1859 - 1929),VIC,VIC101227,Geelong,-38.14814,144.362881
283,Geelong Advertiser and Intelligencer (Vic. : 1851 - 1856),VIC,VIC101227,Geelong,-38.14814,144.362881
285,Geelong Advertiser and Squatters' Advocate (Vic. : 1845 - 1847),VIC,VIC101227,Geelong,-38.14814,144.362881
1103,Geraldton Advocate and Johnstone River Guardian (Qld. : 1895 - 1896),QLD,QLD45710,Innisfail,-17.52416611,146.0291595
1117,Geraldton Express (WA : 1906 - 1919),WA,WA100013635,Geraldton,-28.77904,114.6145
173,Geraldton Guardian (WA : 1906 - 1928),WA,WA100013635,Geraldton,-28.77904,114.6145
221,Geraldton Guardian (WA : 1948 - 1950),WA,WA100013635,Geraldton,-28.77904,114.6145
220,Geraldton Guardian and Express (WA : 1929 - 1947),WA,WA100013635,Geraldton,-28.77904,114.6145
409,Gilgandra Weekly (NSW : 1915 - 1929),NSW,NSW20309,Gilgandra,-31.7068,148.6679
411,Gilgandra Weekly (NSW : 1942 - 1955),NSW,NSW20309,Gilgandra,-31.7068,148.6679
410,Gilgandra Weekly and Castlereagh (NSW : 1929 - 1942),NSW,NSW11588,Castlereagh,-33.6652,150.6846
410,Gilgandra Weekly and Castlereagh (NSW : 1929 - 1942),NSW,NSW20309,Gilgandra,-31.7068,148.6679
848,Gippsland Chronicle and Crooked River and Stringer's Creek Advertiser (Vic. : 1866),VIC,VIC100883,Crooked River,-37.3877627,147.004362
484,Gippsland Guardian (Vic. : 1855 - 1868),VIC,VIC102536,Port Albert,-38.691344,146.6560176
559,"Gippsland Independent, Buln Buln, Warragul, Berwick, Poowong and Jeetho Shire Advocate (Vic. : 1914 - 1918)",VIC,VIC100365,Berwick,-38.0420973,145.3486427
559,"Gippsland Independent, Buln Buln, Warragul, Berwick, Poowong and Jeetho Shire Advocate (Vic. : 1914 - 1918)",VIC,VIC100559,Buln Buln,-38.0927067,145.9557007
559,"Gippsland Independent, Buln Buln, Warragul, Berwick, Poowong and Jeetho Shire Advocate (Vic. : 1914 - 1918)",VIC,VIC101565,Jeetho,-38.40349,145.7262764
559,"Gippsland Independent, Buln Buln, Warragul, Berwick, Poowong and Jeetho Shire Advocate (Vic. : 1914 - 1918)",VIC,VIC102529,Poowong,-38.339805,145.765116
559,"Gippsland Independent, Buln Buln, Warragul, Berwick, Poowong and Jeetho Shire Advocate (Vic. : 1914 - 1918)",VIC,VIC103234,Warragul,-38.1493277,145.9271709
316,"Gippsland Mercury (Sale, Vic. : 1914 - 1918)",VIC,VIC102684,Sale,-38.1061028,147.0706835
560,Gippsland Standard and Alberton Shire Representative (Vic. : 1914 - 1918),VIC,VIC100134,Alberton,-38.6132008,146.6666645
108,Gippsland Times (Vic. : 1861 - 1954),VIC,VIC102684,Sale,-38.1061028,147.0706835
561,Gippslander and Mirboo Times (Vic. : 1914 - 1918),VIC,VIC102071,Mirboo,-38.4831361,146.2260579
562,Gisborne Gazette (Vic. : 1914 - 1918),VIC,VIC101256,Gisborne,-37.5055052,144.57148
903,Glen Innes Examiner (NSW : 1908 - 1954),NSW,NSW20653,Glen Innes,-29.7318,151.7512
902,Glen Innes Examiner and General Advertiser (NSW : 1874 - 1908),NSW,NSW20653,Glen Innes,-29.7318,151.7512
1169,Glenelg Guardian (SA : 1914 - 1936),SA,SA0026485,Glenelg,-34.98079,138.515
563,"Glengarry, Toongabbie and Cowwarr Journal and Central Gippsland Reporter (Vic. : 1914)",VIC,VIC100861,Cowwarr,-37.9918083,146.6144302
563,"Glengarry, Toongabbie and Cowwarr Journal and Central Gippsland Reporter (Vic. : 1914)",VIC,VIC101283,Glengarry,-38.1275352,146.655293
563,"Glengarry, Toongabbie and Cowwarr Journal and Central Gippsland Reporter (Vic. : 1914)",VIC,VIC103055,Toongabbie,-38.0701963,146.6662386
357,"Globe (Sydney, NSW : 1885 - 1886)",NSW,NSW79218,Sydney,-33.8732,151.2096
358,"Globe (Sydney, NSW : 1911 - 1914)",NSW,NSW79218,Sydney,-33.8732,151.2096
811,Gnowangerup Star and Tambellup-Ongerup Gazette (WA : 1915 - 1942),WA,WA100188564,Gnowangerup,-33.93889,118.0131
811,Gnowangerup Star and Tambellup-Ongerup Gazette (WA : 1915 - 1942),WA,WA100188576,Ongerup,-33.96583,118.4864
811,Gnowangerup Star and Tambellup-Ongerup Gazette (WA : 1915 - 1942),WA,WA100186206,Tambellup,-34.04295,117.6329
1118,Gnowangerup Times (WA : 1912 - 1918),WA,WA100188564,Gnowangerup,-33.93889,118.0131
871,Good Neighbour (ACT : 1950 - 1969),ACT,ACT000175,Canberra,-35.29844,149.13454
812,Goomalling-Dowerin Mail (WA : 1911 - 1916),WA,WA100185152,Dowerin,-31.16876,116.9787
812,Goomalling-Dowerin Mail (WA : 1911 - 1916),WA,WA100187135,Goomalling,-31.29321,116.8445
813,Goomalling-Dowerin Mail (WA : 1916 - 1922),WA,WA100185152,Dowerin,-31.16876,116.9787
813,Goomalling-Dowerin Mail (WA : 1916 - 1922),WA,WA100187135,Goomalling,-31.29321,116.8445
564,"Gordon, Egerton and Ballan Advertiser (Vic. : 1914 - 1918)",VIC,VIC100237,Ballan,-37.6038261,144.2197579
564,"Gordon, Egerton and Ballan Advertiser (Vic. : 1914 - 1918)",VIC,VIC101342,Gordon,-37.570839,144.1071892
688,Gosford Times and Gosford and Wollombi Express (NSW : 1892 - 1906),NSW,NSW21300,Gosford,-33.4235,151.3415
688,Gosford Times and Gosford and Wollombi Express (NSW : 1892 - 1906),NSW,NSW80855,Wollombi,-32.9388,151.1415
415,Goulburn Chronicle and Southern Advertiser (NSW : 1860 - 1861),NSW,NSW79910,Goulburn,-34.7485,149.7346
368,Goulburn Evening Penny Post (NSW : 1881 - 1940),NSW,NSW79910,Goulburn,-34.7485,149.7346
369,Goulburn Evening Post (NSW : 1940 - 1954),NSW,NSW79910,Goulburn,-34.7485,149.7346
365,Goulburn Herald (NSW : 1860 - 1864),NSW,NSW79910,Goulburn,-34.7485,149.7346
367,Goulburn Herald (NSW : 1881 - 1907),NSW,NSW79910,Goulburn,-34.7485,149.7346
1133,Goulburn Valley Stock and Property Journal (Vic. : 1916 - 1942),VIC,VIC102741,Shepparton,-36.3733949,145.3919199
526,"Government Gazette of the State of New South Wales (Sydney, NSW : 1901 - 2001)",NSW,NSW79218,Sydney,-33.8732,151.2096
775,"Graphic of Australia (Melbourne, Vic. : 1916 - 1918)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
565,Great Southern Advocate (Vic. : 1889 - 1906; 1914 - 1918),VIC,VIC101718,Korumburra,-38.438742,145.823438
735,"Great Southern Herald (Katanning, WA : 1901 - 1954)",WA,WA100190040,Katanning,-33.69111,117.5547
814,"Great Southern Leader (Pingelly, WA : 1907 - 1934)",WA,WA100187503,Pingelly,-32.52849,117.0851
321,"Great Southern Star (Leongatha, Vic. : 1914 - 1918)",VIC,VIC101827,Leongatha,-38.4720431,145.941754
566,Grenville Standard (Vic. : 1915 - 1918),VIC,VIC101386,Grenville,-37.7503699,143.925156
1274,"Group Settlement Chronicle and Margaret-Augusta Mail (Busselton, WA : 1923 - 1930)",WA,WA100186415,Augusta,-34.30659,115.1454
1274,"Group Settlement Chronicle and Margaret-Augusta Mail (Busselton, WA : 1923 - 1930)",WA,WA100175806,Busselton,-33.65658,115.3296
704,"Guang yi hua bao= The Chinese Australian Herald (Sydney, NSW : 1894 - 1923)",NSW,NSW79218,Sydney,-33.8732,151.2096
863,"Guardian, or, True Friend of Tasmania (Hobart, Tas. : 1847)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
888,Guyra Argus (NSW : 1902 - 1954),NSW,NSW22674,Guyra,-30.2152,151.6679
839,Gympie Times and Mary River Mining Gazette (Qld. : 1868 - 1919),QLD,QLD46339,Gympie,-26.18611,152.66806
1175,"Hamersley News (Perth, WA: 1969 - 1980)",WA,WA100136569,Hamersley,-31.85184,115.7943
1175,"Hamersley News (Perth, WA: 1969 - 1980)",WA,WA100137118,Perth,-31.95184,115.8587
567,Hamilton Spectator (Vic. : 1870 - 1918),VIC,VIC101412,Hamilton,-37.741582,142.0147615
927,"Hamilton Spectator and Grange District Advertiser (South Melbourne, Vic. : 1860 - 1870)",VIC,VIC101412,Hamilton,-37.741582,142.0147615
1149,"Harp and Southern Cross (Adelaide, SA : 1873 - 1875)",SA,SA0055886,Adelaide,-34.92869,138.60102
931,"Harvey Chronicle (Pinjarra, WA : 1915 - 1916)",WA,WA100172112,Harvey,-33.07768,115.8946
931,"Harvey Chronicle (Pinjarra, WA : 1915 - 1916)",WA,WA100029693,Pinjarra,-32.6299,115.8712
176,"Hawkesbury Advocate (Windsor, NSW : 1899 - 1900)",NSW,NSW65409,Windsor,-33.6116,150.8135
177,"Hawkesbury Chronicle and Farmers Advocate (Windsor, NSW : 1881 - 1888)",NSW,NSW65409,Windsor,-33.6116,150.8135
178,"Hawkesbury Courier and Agricultural and General Advertiser (Windsor, NSW : 1844 - 1846)",NSW,NSW65409,Windsor,-33.6116,150.8135
179,"Hawkesbury Herald (Windsor, NSW : 1902 - 1945)",NSW,NSW65409,Windsor,-33.6116,150.8135
322,Hawthorn and Camberwell Citizen (Vic. : 1914),VIC,VIC100632,Camberwell,-37.8390677,145.0729493
322,Hawthorn and Camberwell Citizen (Vic. : 1914),VIC,VIC101436,Hawthorn,-37.8286165,145.0306273
323,"Hawthorn, Kew, Camberwell Citizen (Vic. : 1914 - 1918)",VIC,VIC100632,Camberwell,-37.8390677,145.0729493
323,"Hawthorn, Kew, Camberwell Citizen (Vic. : 1914 - 1918)",VIC,VIC101436,Hawthorn,-37.8286165,145.0306273
323,"Hawthorn, Kew, Camberwell Citizen (Vic. : 1914 - 1918)",VIC,VIC101649,Kew,-37.8014724,145.0308918
143,Healesville and Yarra Glen Guardian (Vic. : 1900 - 1942),VIC,VIC101443,Healesville,-37.6494403,145.5458594
143,Healesville and Yarra Glen Guardian (Vic. : 1900 - 1942),VIC,VIC103474,Yarra Glen,-37.6499408,145.3784084
144,"Healesville Guardian (Lilydale, Vic. : 1942 - 1954)",VIC,VIC101443,Healesville,-37.6494403,145.5458594
144,"Healesville Guardian (Lilydale, Vic. : 1942 - 1954)",VIC,VIC101843,Lilydale,-37.7549659,145.3619127
140,Healesville Guardian (Vic. : 1893 - 1898),VIC,VIC101443,Healesville,-37.6494403,145.5458594
141,Healesville Guardian and Yarra Glen Advocate (Vic. : 1898),VIC,VIC101443,Healesville,-37.6494403,145.5458594
141,Healesville Guardian and Yarra Glen Advocate (Vic. : 1898),VIC,VIC103474,Yarra Glen,-37.6499408,145.3784084
142,Healesville Guardian and Yarra Glen Guardian (Vic. : 1898 - 1900),VIC,VIC101443,Healesville,-37.6494403,145.5458594
142,Healesville Guardian and Yarra Glen Guardian (Vic. : 1898 - 1900),VIC,VIC103474,Yarra Glen,-37.6499408,145.3784084
324,Heidelberg News and Greensborough and Diamond Creek Chronicle (Vic. : 1914 - 1916),VIC,VIC100971,Diamond Creek,-37.6661429,145.157093
324,Heidelberg News and Greensborough and Diamond Creek Chronicle (Vic. : 1914 - 1916),VIC,VIC101381,Greensborough,-37.7010969,145.1058052
324,Heidelberg News and Greensborough and Diamond Creek Chronicle (Vic. : 1914 - 1916),VIC,VIC101454,Heidelberg,-37.7513725,145.0699404
325,"Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle (Vic. : 1916 - 1918)",VIC,VIC100971,Diamond Creek,-37.6661429,145.157093
325,"Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle (Vic. : 1916 - 1918)",VIC,VIC101103,Eltham,-37.7152482,145.1585334
325,"Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle (Vic. : 1916 - 1918)",VIC,VIC101381,Greensborough,-37.7010969,145.1058052
325,"Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle (Vic. : 1916 - 1918)",VIC,VIC101454,Heidelberg,-37.7513725,145.0699404
396,"Herald (Adelaide, SA : 1899 - 1910)",SA,SA0055886,Adelaide,-34.92869,138.60102
